LocationID,SpeciesName,SpeciesLatinName,ObservationYear,ObservationDay,ObservationDate,Season,EventName,Easting,Northing,loccounty,locregion
21033,Tufted Vetch,Vicia cracca,1978,182,30/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Clover Dutch Clover,Trifolium repens,1978,150,29/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Helleborine,Cephalanthera damasonium,1978,158,6/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Mouse-ear Chickweed,Cerastium fontanum,1978,119,28/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Cat's Ear,Hypochaeris radicata,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hoary Ragwort,Senecio erucifolius,1978,222,9/08/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Pyramidal Orchid,Anacamptis pyramidalis,1978,169,17/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hard Rush,Juncus inflexus,1978,151,30/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hairy St.John's Wort,Hypericum hirsutum,1978,191,9/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Stone Parsley,Sison amomum,1978,218,5/08/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Slender St.John's Wort,Hypericum pulchrum,1978,188,6/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yellow Figwort,Scrophularia vernalis,1978,114,23/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cow Parsley,Anthriscus sylvestris,1978,105,14/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
235391,Horse chestnut,Aesculus hippocastanum,1978,139,19/05/1978,S,FIrst flowering,399800,303100,West Midlands     ,West Midlands     
21033,Wall Pepper,Sedum acre,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Woolly Thistle,Cirsium eriophorum,1978,207,25/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Whitebeam,Sorbus aria,1978,157,5/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Scarlet Pimpernel,Anagallis arvensis,1978,162,10/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Betony,Stachys officinalis,1978,196,14/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Chervil,Chaerophyllum temulum,1978,147,26/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ploughman's Spikenard,Inula conyzae,1978,213,31/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yellow Archangle,Lamium galeobdolon,1978,124,3/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Mugwort,Artemisia vulgaris,1978,205,23/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood-sorrel,Oxalis acetosella,1978,114,23/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ragged Robin,Silene flos-cuculi,1978,150,29/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow Thistle,Cirsium dissectum,1978,161,9/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Campion,Silene latifolia,1978,145,24/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Carline Thistle,Carlina vulgaris,1978,212,30/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hawkweed Ox-tongue,Picris hieracioides,1978,204,22/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common St.John's Wort,Hypericum perforatum,1978,188,6/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Elder,Sambucus nigra,1978,152,31/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Marsh Woundwort,Stachys palustris,1978,191,9/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow Vetchling,Lathyrus pratensis,1978,156,4/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Old Man's Beard,Clematis vitalba,1978,202,20/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Small Scabious,Scabiosa columbaria,1978,207,25/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Silver birch,Betula pendula,1978,130,9/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Stemless Thistle,Cirsium acaule,1978,204,22/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Privet,Ligustrum vulgare,1978,168,16/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bulrush,Schoenoplectus lacustris,1978,191,9/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Soft Rush,Juncus effusus,1978,163,11/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hyacinth,Hyacinthoides non-scripta x hispanica = H. x massartiana,1978,132,11/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rosebay Willow-herb,Chamerion angustifolium,1978,179,27/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Clustered Mouse-ear Chickweed,Cerastium glomeratum,1978,105,14/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
235391,Hazel,Corylus avellana,1978,64,5/03/1978,S,FIrst flowering,399800,303100,West Midlands     ,West Midlands     
235391,Elder,Sambucus nigra,1978,158,7/06/1978,S,FIrst flowering,399800,303100,West Midlands     ,West Midlands     
21033,Prickly Sow-thistle,Sonchus asper,1978,144,23/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Barren Brome,Bromus sterilis,1978,129,8/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Purging Flax,Linum catharticum,1978,147,26/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Enchanter's Night-shade,Circaea lutetiana,1978,183,1/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Oxford Ragwort,Senecio squalidus,1978,108,17/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Milk-thistle,Sonchus arvensis,1978,191,9/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Water Figwort,Scrophularia auriculata,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Feverfew,Tanacetum parthenium,1978,172,20/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Garden Apple,Malus pumila,1978,130,9/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Blunt-flowered Rush,Juncus subnodulosus,1978,173,21/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Squinancy Wort,Asperula cynanchica,1978,175,23/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Toadflax,Linaria vulgaris,1978,188,6/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser Stitchwort,Stellaria graminea,1978,168,16/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Rough Hawk's-beard,Crepis biennis,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Mustard,Sinapis alba,1978,147,26/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Greater Stitchwort,Stellaria holostea,1978,119,28/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Milk-Thistle,Sonchus oleraceus,1978,154,2/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ploughman's Spikenard,Inula conyzae,1978,195,13/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Spear Thistle,Cirsium vulgare,1978,182,30/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Scented Mayweed,Matricaria chamomilla,1978,156,4/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Creeping Thistle,Cirsium arvense,1978,172,20/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Autumnal Hawkbit,Scorzoneroides autumnalis,1978,218,5/08/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hedge Woundwort,Stachys sylvatica,1978,159,7/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ragwort,Senecio jacobaea,1978,187,5/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Gipsy-wort,Lycopus europaeus,1978,208,26/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Early Marsh Orchid,Dactylorhiza incarnata,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Yellow Flag,Iris pseudacorus,1978,161,9/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Southern Marsh Orchid,Dactylorhiza praetermissa,1978,168,16/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Oat-grass,Arrhenatherum elatius,1978,149,28/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hop Trefoil,Trifolium campestre,1978,159,7/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Fat Hen,Chenopodium album,1978,189,7/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
233408,Colt's-foot,Tussilago farfara,1978,55,24/02/1978,S,FIrst flowering,581000,110000,East Sussex,South East
21033,Bladder Campion,Silene vulgaris,1978,157,5/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Scabius,Knautia arvensis,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hedge Mustard,Sisymbrium officinale,1978,150,29/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser Yellow Trefoil,Trifolium dubium,1978,144,23/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,"Heather, Ling"," Ling""",1978,202,20/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Oat,Avena fatua,1978,180,28/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Lesser Burdock,Arctium minus,1978,206,24/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wild Garden Thyme (garden escape),Thymus polytrichus,1978,163,11/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Greater Birdsfoot-trefoil,Lotus pedunculatus,1978,188,6/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Cultivated Oat,Avena sativa,1978,176,24/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Thale Cress,Arabidopsis thaliana,1978,104,13/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Snapdragon,Antirrhinum majus,1978,165,13/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Bryony,Dioscorea communis,1978,156,4/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Oxeye daisy,Leucanthemum vulgare,1978,145,24/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Woody Nightshade,Solanum dulcamara,1978,159,7/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Russian Comfrey,Symphytum officinale x asperum = S. x uplandicum,1978,142,21/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Dead-nettle,Lamium album,1978,82,22/03/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hemlock,Conium maculatum,1978,158,6/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
229880,Dog rose,Rosa canina,1978,154,3/06/1978,S,FIrst flowering,270400,739600,Perthshire        ,Scotland
233408,Ivy,Hedera helix,1978,260,17/09/1978,A,FIrst flowering,581000,110000,East Sussex,South East
232806,Daffodil,Narcissus pseudonarcissus,1978,70,11/03/1978,S,FIrst flowering,616000,244000,Suffolk,
232806,Almond,Prunus dulcis,1978,92,2/04/1978,S,FIrst flowering,616000,244000,Suffolk,
232806,Goat Willow,Salix caprea,1978,76,17/03/1978,S,FIrst flowering,616000,244000,Suffolk,
232806,Herb Robert,Geranium robertianum,1978,138,18/05/1978,S,FIrst flowering,616000,244000,Suffolk,
232806,Wild Parsnip,Pastinaca sativa,1978,225,13/08/1978,S,FIrst flowering,616000,244000,Suffolk,
232582,Daffodil,Narcissus pseudonarcissus,1978,74,15/03/1978,S,FIrst flowering,512000,298000,Cambridgeshire,
21033,Honeysuckle,Lonicera periclymenum,1978,174,22/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,"Pignut, Earthnut"," Earthnut""",1978,154,2/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Spurge Laurel,Daphne laureola ,1978,22,22/01/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dogwood,Cornus sanguinea,1978,165,13/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
233421,Wood anemone,Anemone nemorosa,1978,80,21/03/1978,S,FIrst flowering,586000,112000,East Sussex,South East
21033,Quaking Grass,Briza media,1978,147,26/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
230189,Lesser celandine,Ranunculus ficaria,1978,354,20/12/1978,S,FIrst flowering,233000,622000,Ayrshire,Scotland
21033,Yew,Taxus baccata,1978,70,10/03/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Woodrush,Luzula campestris,1978,97,6/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Mallow,Malva sylvestris,1978,159,7/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Spotted Orchid,Dactylorhiza fuchsii,1978,156,4/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Brooklime,Veronica beccabunga,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow Grass,Poa pratensis,1978,129,8/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ribwort,Plantago lanceolata,1978,109,18/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Beaked Hawksbeard,Crepis vesicaria,1978,144,23/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hoary Plantain,Plantago media,1978,157,5/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Barren Strawberry,Potentilla sterilis,1978,70,10/03/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Rose,Rosa arvensis,1978,157,5/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Crested Dog's-tail,Cynosurus cristatus,1978,149,28/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wavy hair-grass,Deschampsia flexuosa,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Musk Mallow,Malva moschata ,1978,188,6/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Slender False-brome,Brachypodium sylvaticum ,1978,179,27/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Black Medick,Medicago lupulina,1978,132,11/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Butterbur,Petasites hybridus,1978,107,16/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Ivy Speedwell,Veronica hederifolia,1978,77,17/03/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Horsetail,Equisetum arvense,1978,107,16/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wall Lettuce,Mycelis muralis,1978,164,12/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Great Horsetail,Equisetum telmateia,1978,98,7/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Meadow-sweet,Filipendula ulmaria,1978,187,5/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
229880,Snowdrop,Galanthus nivalis,1978,13,13/01/1978,S,FIrst flowering,270400,739600,Perthshire        ,Scotland
21033,Aspen,Populus tremula,1978,76,16/03/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Small Flowered Willow-herb,Epilobium parviflorum,1978,197,15/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Common Melliot,Melilotus officinalis,1978,165,13/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dog's Mercury,Mercurialis perennis,1978,58,27/02/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Violet Helleborine,Epipactis purpurata,1978,227,14/08/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Water Forget-me-not,Myosotis scorpioides,1978,160,8/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Bulbous Buttercup,Ranunculus bulbosus,1978,122,1/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Aaron's Rod,Verbascum thapsus,1978,190,8/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood Spurge,Euphorbia amygdaloides,1978,130,9/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Mezereon,Daphne mezereum,1978,64,4/03/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wallflower,Erysimum cheiri,1978,72,12/03/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Wood Millet,Milium effusum,1978,157,5/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Willow Herb,Epilobium ciliatum,1978,159,7/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Stinging Nettle,Urtica dioica,1978,150,29/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
232659,Wood anemone,Anemone nemorosa,1978,84,25/03/1978,S,FIrst flowering,533000,221000,Hertfordshire,
21033,Hairy Violet,Viola hirta,1978,94,3/04/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,White Bryony,Bryonia dioica,1978,156,4/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Dark Mullein,Verbascum nigrum,1978,186,4/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Hemp Agrimony,Eupatorium cannabinum,1978,207,25/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Tormentil,Potentilla erecta,1978,143,22/05/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Corn Mint,Mentha arvensis,1978,216,3/08/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Field Poppy,Papaver rhoeas,1978,153,1/06/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
21033,Smaller Cat's Tail Grass,Phleum bertolonii,1978,191,9/07/1978,S,FIrst flowering,475800,199100,Oxfordshire       ,South East
