species,year,doy
heliomeris multiflora,2005,235
heliomeris multiflora,2005,237
heliomeris multiflora,2005,239
heliomeris multiflora,2005,241
heliomeris multiflora,2005,243
heliomeris multiflora,2005,247
heliomeris multiflora,2005,249
heliomeris multiflora,2005,251
heliomeris multiflora,2005,253
heliomeris multiflora,2005,255
heliomeris multiflora,2005,257
heliomeris multiflora,2005,259
heliomeris multiflora,2005,225
heliomeris multiflora,2005,227
heliomeris multiflora,2005,229
heliomeris multiflora,2005,231
heliomeris multiflora,2005,233
heliomeris multiflora,2005,235
heliomeris multiflora,2005,237
heliomeris multiflora,2005,239
heliomeris multiflora,2005,241
heliomeris multiflora,2005,243
heliomeris multiflora,2005,247
heliomeris multiflora,2005,249
heliomeris multiflora,2005,251
heliomeris multiflora,2005,225
heliomeris multiflora,2005,227
heliomeris multiflora,2005,229
heliomeris multiflora,2005,231
heliomeris multiflora,2005,233
heliomeris multiflora,2005,235
heliomeris multiflora,2005,237
heliomeris multiflora,2005,239
heliomeris multiflora,2005,241
heliomeris multiflora,2005,243
heliomeris multiflora,2005,247
heliomeris multiflora,2005,249
heliomeris multiflora,2006,216
heliomeris multiflora,2006,220
heliomeris multiflora,2006,222
heliomeris multiflora,2006,224
heliomeris multiflora,2006,226
heliomeris multiflora,2006,228
heliomeris multiflora,2006,232
heliomeris multiflora,2006,234
heliomeris multiflora,2006,236
heliomeris multiflora,2006,238
heliomeris multiflora,2006,216
heliomeris multiflora,2006,218
heliomeris multiflora,2006,220
heliomeris multiflora,2006,222
heliomeris multiflora,2006,224
heliomeris multiflora,2006,226
heliomeris multiflora,2006,228
heliomeris multiflora,2006,232
heliomeris multiflora,2006,234
heliomeris multiflora,2006,236
heliomeris multiflora,2006,238
heliomeris multiflora,2006,240
heliomeris multiflora,2006,242
heliomeris multiflora,2006,244
heliomeris multiflora,2006,208
heliomeris multiflora,2006,210
heliomeris multiflora,2006,212
heliomeris multiflora,2006,214
heliomeris multiflora,2006,216
heliomeris multiflora,2006,218
heliomeris multiflora,2006,220
heliomeris multiflora,2006,222
heliomeris multiflora,2006,224
heliomeris multiflora,2006,228
heliomeris multiflora,2006,232
heliomeris multiflora,2006,234
heliomeris multiflora,2006,236
heliomeris multiflora,2006,238
heliomeris multiflora,2006,240
heliomeris multiflora,2006,242
heliomeris multiflora,2006,232
heliomeris multiflora,2006,234
heliomeris multiflora,2006,236
heliomeris multiflora,2006,238
heliomeris multiflora,2006,240
heliomeris multiflora,2006,242
heliomeris multiflora,2006,244
heliomeris multiflora,2006,228
heliomeris multiflora,2006,230
heliomeris multiflora,2006,232
heliomeris multiflora,2006,234
heliomeris multiflora,2006,236
heliomeris multiflora,2006,238
heliomeris multiflora,2006,240
heliomeris multiflora,2006,242
heliomeris multiflora,2006,244
heliomeris multiflora,2006,246
heliomeris multiflora,2006,248
heliomeris multiflora,2006,250
heliomeris multiflora,2006,252
heliomeris multiflora,2006,254
heliomeris multiflora,2006,257
heliomeris multiflora,2006,236
heliomeris multiflora,2006,238
heliomeris multiflora,2006,240
heliomeris multiflora,2006,242
heliomeris multiflora,2006,244
heliomeris multiflora,2006,246
heliomeris multiflora,2006,248
heliomeris multiflora,2006,250
heliomeris multiflora,2007,214
heliomeris multiflora,2007,216
heliomeris multiflora,2007,218
heliomeris multiflora,2007,220
heliomeris multiflora,2007,222
heliomeris multiflora,2007,224
heliomeris multiflora,2007,226
heliomeris multiflora,2007,228
heliomeris multiflora,2007,230
heliomeris multiflora,2007,232
heliomeris multiflora,2007,234
heliomeris multiflora,2007,236
heliomeris multiflora,2007,238
heliomeris multiflora,2007,240
heliomeris multiflora,2007,218
heliomeris multiflora,2007,220
heliomeris multiflora,2007,222
heliomeris multiflora,2007,224
heliomeris multiflora,2007,226
heliomeris multiflora,2007,234
heliomeris multiflora,2007,236
heliomeris multiflora,2007,238
heliomeris multiflora,2007,240
heliomeris multiflora,2007,234
heliomeris multiflora,2007,236
heliomeris multiflora,2007,238
heliomeris multiflora,2007,240
heliomeris multiflora,2007,242
heliomeris multiflora,2007,244
heliomeris multiflora,2007,246
heliomeris multiflora,2007,248
heliomeris multiflora,2007,250
heliomeris multiflora,2007,252
heliomeris multiflora,2007,254
heliomeris multiflora,2007,256
heliomeris multiflora,2007,258
heliomeris multiflora,2007,198
heliomeris multiflora,2007,200
heliomeris multiflora,2007,202
heliomeris multiflora,2007,204
heliomeris multiflora,2007,206
heliomeris multiflora,2007,242
heliomeris multiflora,2007,244
heliomeris multiflora,2007,246
heliomeris multiflora,2007,248
heliomeris multiflora,2007,250
heliomeris multiflora,2007,222
heliomeris multiflora,2007,224
heliomeris multiflora,2007,226
heliomeris multiflora,2007,228
heliomeris multiflora,2007,230
heliomeris multiflora,2007,232
heliomeris multiflora,2007,234
heliomeris multiflora,2007,236
heliomeris multiflora,2007,238
heliomeris multiflora,2007,240
heliomeris multiflora,2007,242
heliomeris multiflora,2007,244
heliomeris multiflora,2007,246
heliomeris multiflora,2007,248
heliomeris multiflora,2007,250
heliomeris multiflora,2007,252
heliomeris multiflora,2008,231
heliomeris multiflora,2008,233
heliomeris multiflora,2008,235
heliomeris multiflora,2008,237
heliomeris multiflora,2008,239
heliomeris multiflora,2008,241
heliomeris multiflora,2008,243
heliomeris multiflora,2008,245
heliomeris multiflora,2008,247
heliomeris multiflora,2008,241
heliomeris multiflora,2008,243
heliomeris multiflora,2008,245
heliomeris multiflora,2008,247
heliomeris multiflora,2008,217
heliomeris multiflora,2008,219
heliomeris multiflora,2008,221
heliomeris multiflora,2008,223
heliomeris multiflora,2008,225
heliomeris multiflora,2008,227
heliomeris multiflora,2008,229
heliomeris multiflora,2008,231
heliomeris multiflora,2008,233
heliomeris multiflora,2008,235
heliomeris multiflora,2008,229
heliomeris multiflora,2008,231
heliomeris multiflora,2008,233
heliomeris multiflora,2008,235
heliomeris multiflora,2008,237
heliomeris multiflora,2008,239
heliomeris multiflora,2008,241
heliomeris multiflora,2008,243
heliomeris multiflora,2008,245
heliomeris multiflora,2008,247
heliomeris multiflora,2009,202
heliomeris multiflora,2009,204
heliomeris multiflora,2009,206
heliomeris multiflora,2009,208
heliomeris multiflora,2009,210
heliomeris multiflora,2009,212
heliomeris multiflora,2009,215
heliomeris multiflora,2009,217
heliomeris multiflora,2010,227
heliomeris multiflora,2010,229
heliomeris multiflora,2010,232
heliomeris multiflora,2010,234
heliomeris multiflora,2010,236
heliomeris multiflora,2010,238
heliomeris multiflora,2010,240
heliomeris multiflora,2010,242
heliomeris multiflora,2010,244
heliomeris multiflora,2010,246
heliomeris multiflora,2010,248
heliomeris multiflora,2010,250
heliomeris multiflora,2010,229
heliomeris multiflora,2010,232
heliomeris multiflora,2010,234
heliomeris multiflora,2010,240
heliomeris multiflora,2010,242
heliomeris multiflora,2010,244
heliomeris multiflora,2010,246
heliomeris multiflora,2010,248
heliomeris multiflora,2010,227
heliomeris multiflora,2010,229
heliomeris multiflora,2010,232
heliomeris multiflora,2010,234
heliomeris multiflora,2010,236
heliomeris multiflora,2010,238
heliomeris multiflora,2010,236
heliomeris multiflora,2010,238
heliomeris multiflora,2010,240
heliomeris multiflora,2010,242
heliomeris multiflora,2010,244
heliomeris multiflora,2010,246
heliomeris multiflora,2010,210
heliomeris multiflora,2010,212
heliomeris multiflora,2010,214
heliomeris multiflora,2010,216
heliomeris multiflora,2010,218
heliomeris multiflora,2010,220
heliomeris multiflora,2010,222
heliomeris multiflora,2010,225
heliomeris multiflora,2010,234
heliomeris multiflora,2010,238
heliomeris multiflora,2010,240
heliomeris multiflora,2010,242
heliomeris multiflora,2010,244
heliomeris multiflora,2010,246
heliomeris multiflora,2010,248
heliomeris multiflora,2010,250
heliomeris multiflora,2010,252
heliomeris multiflora,2010,254
heliomeris multiflora,2010,256
heliomeris multiflora,2010,222
heliomeris multiflora,2010,225
heliomeris multiflora,2010,227
heliomeris multiflora,2010,229
heliomeris multiflora,2010,232
heliomeris multiflora,2010,234
heliomeris multiflora,2010,236
heliomeris multiflora,2010,238
heliomeris multiflora,2010,240
heliomeris multiflora,2010,242
heliomeris multiflora,2010,244
heliomeris multiflora,2010,246
heliomeris multiflora,2010,248
heliomeris multiflora,2011,222
heliomeris multiflora,2011,224
heliomeris multiflora,2011,226
heliomeris multiflora,2011,228
heliomeris multiflora,2011,230
heliomeris multiflora,2011,232
heliomeris multiflora,2011,234
heliomeris multiflora,2011,236
heliomeris multiflora,2011,238
heliomeris multiflora,2011,240
heliomeris multiflora,2011,242
heliomeris multiflora,2011,244
heliomeris multiflora,2011,228
heliomeris multiflora,2011,230
heliomeris multiflora,2011,232
heliomeris multiflora,2011,234
heliomeris multiflora,2011,236
heliomeris multiflora,2011,238
heliomeris multiflora,2011,218
heliomeris multiflora,2011,224
heliomeris multiflora,2011,226
heliomeris multiflora,2011,226
heliomeris multiflora,2011,228
heliomeris multiflora,2011,230
heliomeris multiflora,2011,232
heliomeris multiflora,2011,234
heliomeris multiflora,2011,236
heliomeris multiflora,2011,238
heliomeris multiflora,2011,240
heliomeris multiflora,2011,242
heliomeris multiflora,2011,222
heliomeris multiflora,2011,224
heliomeris multiflora,2011,226
heliomeris multiflora,2011,228
heliomeris multiflora,2011,230
heliomeris multiflora,2011,232
heliomeris multiflora,2011,234
heliomeris multiflora,2011,236
heliomeris multiflora,2011,238
heliomeris multiflora,2011,240
heliomeris multiflora,2011,242
heliomeris multiflora,2011,244
heliomeris multiflora,2011,246
heliomeris multiflora,2012,227
heliomeris multiflora,2012,229
heliomeris multiflora,2012,231
heliomeris multiflora,2012,233
heliomeris multiflora,2012,235
heliomeris multiflora,2012,237
heliomeris multiflora,2012,239
heliomeris multiflora,2012,241
heliomeris multiflora,2012,243
heliomeris multiflora,2012,245
heliomeris multiflora,2012,247
heliomeris multiflora,2012,249
heliomeris multiflora,2012,251
heliomeris multiflora,2012,253
heliomeris multiflora,2012,255
heliomeris multiflora,2012,257
heliomeris multiflora,2012,217
heliomeris multiflora,2012,219
heliomeris multiflora,2012,221
heliomeris multiflora,2012,223
heliomeris multiflora,2012,225
heliomeris multiflora,2012,227
heliomeris multiflora,2012,229
heliomeris multiflora,2012,231
heliomeris multiflora,2012,233
heliomeris multiflora,2012,235
heliomeris multiflora,2012,237
heliomeris multiflora,2012,239
heliomeris multiflora,2012,241
heliomeris multiflora,2012,243
heliomeris multiflora,2012,245
heliomeris multiflora,2012,247
heliomeris multiflora,2012,249
heliomeris multiflora,2012,251
heliomeris multiflora,2012,253
heliomeris multiflora,2012,217
heliomeris multiflora,2012,219
heliomeris multiflora,2012,221
heliomeris multiflora,2012,223
heliomeris multiflora,2012,225
heliomeris multiflora,2012,227
heliomeris multiflora,2012,229
heliomeris multiflora,2012,231
heliomeris multiflora,2012,233
heliomeris multiflora,2012,235
heliomeris multiflora,2012,237
heliomeris multiflora,2012,239
heliomeris multiflora,2012,241
heliomeris multiflora,2012,217
heliomeris multiflora,2012,219
heliomeris multiflora,2012,221
heliomeris multiflora,2012,223
heliomeris multiflora,2012,225
heliomeris multiflora,2012,227
heliomeris multiflora,2012,229
heliomeris multiflora,2012,231
heliomeris multiflora,2012,233
heliomeris multiflora,2012,235
heliomeris multiflora,2012,237
heliomeris multiflora,2012,239
heliomeris multiflora,2012,241
heliomeris multiflora,2012,215
heliomeris multiflora,2012,217
heliomeris multiflora,2012,219
heliomeris multiflora,2012,221
heliomeris multiflora,2012,223
heliomeris multiflora,2012,225
heliomeris multiflora,2012,227
heliomeris multiflora,2012,229
heliomeris multiflora,2012,231
heliomeris multiflora,2012,233
heliomeris multiflora,2012,235
heliomeris multiflora,2012,237
heliomeris multiflora,2012,239
heliomeris multiflora,2012,241
heliomeris multiflora,2012,243
heliomeris multiflora,2012,245
heliomeris multiflora,2012,247
heliomeris multiflora,2012,249
heliomeris multiflora,2013,212
heliomeris multiflora,2013,214
heliomeris multiflora,2013,216
heliomeris multiflora,2013,218
heliomeris multiflora,2013,220
heliomeris multiflora,2013,222
heliomeris multiflora,2013,224
heliomeris multiflora,2013,226
heliomeris multiflora,2013,228
heliomeris multiflora,2013,230
heliomeris multiflora,2013,232
heliomeris multiflora,2013,234
heliomeris multiflora,2013,236
heliomeris multiflora,2013,238
heliomeris multiflora,2013,240
heliomeris multiflora,2013,242
heliomeris multiflora,2013,244
heliomeris multiflora,2013,246
heliomeris multiflora,2013,248
heliomeris multiflora,2013,250
heliomeris multiflora,2013,216
heliomeris multiflora,2013,218
heliomeris multiflora,2013,220
heliomeris multiflora,2013,222
heliomeris multiflora,2013,224
heliomeris multiflora,2013,226
heliomeris multiflora,2013,228
heliomeris multiflora,2013,230
heliomeris multiflora,2013,232
heliomeris multiflora,2013,234
heliomeris multiflora,2013,236
heliomeris multiflora,2013,238
heliomeris multiflora,2013,240
heliomeris multiflora,2013,242
heliomeris multiflora,2013,240
heliomeris multiflora,2013,242
heliomeris multiflora,2013,244
heliomeris multiflora,2013,246
heliomeris multiflora,2013,248
heliomeris multiflora,2013,250
heliomeris multiflora,2013,252
heliomeris multiflora,2013,212
heliomeris multiflora,2013,214
heliomeris multiflora,2013,216
heliomeris multiflora,2013,218
heliomeris multiflora,2013,220
heliomeris multiflora,2013,222
heliomeris multiflora,2013,224
heliomeris multiflora,2013,226
heliomeris multiflora,2013,228
heliomeris multiflora,2013,230
heliomeris multiflora,2013,232
heliomeris multiflora,2013,234
heliomeris multiflora,2013,236
heliomeris multiflora,2013,238
heliomeris multiflora,2013,240
heliomeris multiflora,2013,242
heliomeris multiflora,2013,244
heliomeris multiflora,2013,216
heliomeris multiflora,2013,218
heliomeris multiflora,2013,220
heliomeris multiflora,2013,222
heliomeris multiflora,2013,224
heliomeris multiflora,2013,226
heliomeris multiflora,2013,228
heliomeris multiflora,2013,230
heliomeris multiflora,2013,232
heliomeris multiflora,2013,234
heliomeris multiflora,2013,236
heliomeris multiflora,2013,238
heliomeris multiflora,2013,240
heliomeris multiflora,2013,242
heliomeris multiflora,2013,244
heliomeris multiflora,2013,246
heliomeris multiflora,2013,248
heliomeris multiflora,2013,250
heliomeris multiflora,2013,252
heliomeris multiflora,2013,254
heliomeris multiflora,2013,256
heliomeris multiflora,2013,218
heliomeris multiflora,2013,220
heliomeris multiflora,2013,222
heliomeris multiflora,2013,224
heliomeris multiflora,2013,226
heliomeris multiflora,2013,228
heliomeris multiflora,2013,230
heliomeris multiflora,2013,232
heliomeris multiflora,2013,234
heliomeris multiflora,2013,236
heliomeris multiflora,2013,238
heliomeris multiflora,2013,240
heliomeris multiflora,2013,242
heliomeris multiflora,2013,244
heliomeris multiflora,2013,246
heliomeris multiflora,2013,248
heliomeris multiflora,2013,250
heliomeris multiflora,2014,228
heliomeris multiflora,2014,230
heliomeris multiflora,2014,232
heliomeris multiflora,2014,234
heliomeris multiflora,2014,237
heliomeris multiflora,2014,239
heliomeris multiflora,2014,241
heliomeris multiflora,2014,243
heliomeris multiflora,2014,245
heliomeris multiflora,2014,247
heliomeris multiflora,2014,249
heliomeris multiflora,2014,251
heliomeris multiflora,2014,253
heliomeris multiflora,2014,255
heliomeris multiflora,2014,257
heliomeris multiflora,2014,224
heliomeris multiflora,2014,226
heliomeris multiflora,2014,228
heliomeris multiflora,2014,230
heliomeris multiflora,2014,232
heliomeris multiflora,2014,234
heliomeris multiflora,2014,237
heliomeris multiflora,2014,239
heliomeris multiflora,2014,241
heliomeris multiflora,2014,243
heliomeris multiflora,2014,224
heliomeris multiflora,2014,226
heliomeris multiflora,2014,228
heliomeris multiflora,2014,230
heliomeris multiflora,2014,232
heliomeris multiflora,2014,234
heliomeris multiflora,2014,237
heliomeris multiflora,2014,239
heliomeris multiflora,2014,241
heliomeris multiflora,2014,243
heliomeris multiflora,2014,245
heliomeris multiflora,2014,247
heliomeris multiflora,2014,214
heliomeris multiflora,2014,216
heliomeris multiflora,2014,218
heliomeris multiflora,2014,220
heliomeris multiflora,2014,222
heliomeris multiflora,2014,224
heliomeris multiflora,2014,226
